Player,Tm,Opp,Result,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GmSc,Date
389,26,17,1,3.2,0.0,0.0,0.4591329486142762,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,-4.0,2.1,186
307,17,26,0,9.966666666666667,1.0,3.0,0.333,1.0,1.0,1.0,0.0,0.0,0.767805115408609,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,-1.0,1.6,186
261,17,26,0,15.033333333333333,1.0,5.0,0.2,1.0,4.0,0.25,0.0,0.0,0.767805115408609,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,-8.0,1.2,186
46,26,17,1,3.2,1.0,2.0,0.5,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-4.0,1.0,186
31,17,26,0,24.133333333333333,5.0,13.0,0.385,1.0,5.0,0.2,1.0,2.0,0.5,0.0,3.0,3.0,0.0,0.0,0.0,4.0,1.0,12.0,-33.0,1.0,186
298,19,22,1,7.066666666666666,1.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,0.767805115408609,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,-1.0,0.9,186
34,19,22,1,6.883333333333333,1.0,3.0,0.333,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,1.0,2.0,3.0,0.0,0.0,0.0,0.0,4.0,2.0,-3.0,0.0,186
360,19,22,1,8.35,0.0,0.0,0.4591329486142762,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,186
271,19,22,1,0.9166666666666666,0.0,0.0,0.4591329486142762,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,186
483,17,26,0,28.05,1.0,4.0,0.25,0.0,0.0,0.3319796870232335,3.0,9.0,0.333,4.0,6.0,10.0,1.0,0.0,0.0,4.0,4.0,5.0,-23.0,-0.1,186
404,19,22,1,21.466666666666665,1.0,5.0,0.2,1.0,4.0,0.25,1.0,2.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,4.0,-2.0,-0.3,186
82,26,17,1,15.566666666666666,1.0,3.0,0.333,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,5.0,2.0,18.0,-1.1,186
38,17,26,0,10.483333333333333,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.767805115408609,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-6.0,-1.1,186
52,17,26,0,10.783333333333333,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.767805115408609,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,-17.0,-1.4,186
88,20,13,1,32.516666666666666,7.0,11.0,0.636,3.0,5.0,0.6,5.0,7.0,0.714,3.0,6.0,9.0,3.0,4.0,2.0,2.0,3.0,22.0,19.0,24.5,187
71,8,5,1,41.9,7.0,14.0,0.5,3.0,6.0,0.5,8.0,8.0,1.0,0.0,3.0,3.0,10.0,1.0,2.0,5.0,3.0,25.0,13.0,22.1,187
253,5,8,0,30.966666666666665,7.0,9.0,0.778,0.0,0.0,0.3319796870232335,8.0,10.0,0.8,3.0,4.0,7.0,3.0,1.0,1.0,1.0,5.0,22.0,-6.0,21.8,187
154,5,8,0,37.233333333333334,11.0,24.0,0.458,2.0,9.0,0.222,7.0,9.0,0.778,1.0,5.0,6.0,3.0,2.0,0.0,2.0,2.0,31.0,-2.0,21.3,187
37,13,20,0,38.36666666666667,10.0,16.0,0.625,3.0,6.0,0.5,8.0,10.0,0.8,0.0,2.0,2.0,6.0,0.0,0.0,5.0,5.0,31.0,-20.0,20.8,187
364,13,20,0,37.78333333333333,9.0,18.0,0.5,1.0,4.0,0.25,4.0,4.0,1.0,1.0,1.0,2.0,6.0,3.0,0.0,3.0,1.0,23.0,-9.0,18.8,187
525,8,5,1,36.85,9.0,16.0,0.563,2.0,3.0,0.667,1.0,2.0,0.5,1.0,6.0,7.0,0.0,2.0,2.0,1.0,2.0,21.0,8.0,17.1,187
11,20,13,1,30.2,7.0,12.0,0.583,0.0,3.0,0.0,6.0,7.0,0.857,1.0,2.0,3.0,6.0,0.0,0.0,2.0,2.0,20.0,18.0,16.7,187
164,8,5,1,36.9,6.0,12.0,0.5,5.0,9.0,0.556,0.0,0.0,0.767805115408609,0.0,3.0,3.0,3.0,3.0,0.0,1.0,1.0,17.0,5.0,15.6,187
208,20,13,1,26.783333333333335,5.0,6.0,0.833,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,4.0,5.0,9.0,1.0,2.0,2.0,1.0,2.0,10.0,1.0,14.4,187
501,20,13,1,27.866666666666667,7.0,13.0,0.538,1.0,3.0,0.333,7.0,9.0,0.778,0.0,2.0,2.0,2.0,1.0,0.0,3.0,4.0,22.0,5.0,13.3,187
83,20,13,1,30.866666666666667,4.0,7.0,0.571,2.0,3.0,0.667,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,0.0,3.0,12.0,17.0,13.0,187
484,13,20,0,38.766666666666666,6.0,10.0,0.6,4.0,7.0,0.571,0.0,0.0,0.767805115408609,0.0,4.0,4.0,2.0,1.0,0.0,2.0,2.0,16.0,-19.0,12.2,187
250,20,13,1,17.733333333333334,7.0,11.0,0.636,4.0,5.0,0.8,0.0,0.0,0.767805115408609,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,18.0,1.0,10.9,187
120,8,5,1,26.3,6.0,14.0,0.429,2.0,5.0,0.4,0.0,0.0,0.767805115408609,2.0,4.0,6.0,4.0,0.0,0.0,1.0,1.0,14.0,9.0,10.6,187
36,8,5,1,23.633333333333333,5.0,8.0,0.625,0.0,0.0,0.3319796870232335,0.0,2.0,0.0,3.0,4.0,7.0,2.0,2.0,0.0,0.0,5.0,10.0,4.0,10.3,187
177,5,8,0,35.78333333333333,4.0,10.0,0.4,1.0,4.0,0.25,0.0,0.0,0.767805115408609,0.0,1.0,1.0,4.0,3.0,3.0,2.0,3.0,9.0,-6.0,8.6,187
384,13,20,0,34.21666666666667,4.0,13.0,0.308,1.0,7.0,0.143,5.0,5.0,1.0,2.0,2.0,4.0,5.0,1.0,0.0,3.0,5.0,14.0,2.0,8.0,187
374,13,20,0,26.033333333333335,4.0,5.0,0.8,2.0,3.0,0.667,0.0,0.0,0.767805115408609,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,-15.0,7.6,187
81,8,5,1,12.883333333333333,3.0,5.0,0.6,2.0,3.0,0.667,0.0,0.0,0.767805115408609,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,8.0,-1.0,7.4,187
136,5,8,0,23.216666666666665,3.0,6.0,0.5,2.0,4.0,0.5,0.0,0.0,0.767805115408609,2.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,8.0,-4.0,6.9,187
14,20,13,1,22.45,2.0,6.0,0.333,1.0,5.0,0.2,0.0,0.0,0.767805115408609,0.0,4.0,4.0,4.0,2.0,0.0,1.0,0.0,5.0,17.0,6.6,187
264,5,8,0,22.1,3.0,7.0,0.429,0.0,2.0,0.0,1.0,2.0,0.5,2.0,3.0,5.0,1.0,0.0,0.0,0.0,1.0,7.0,-3.0,5.5,187
263,20,13,1,14.5,2.0,4.0,0.5,2.0,4.0,0.5,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,7.0,12.0,5.5,187
258,13,20,0,15.383333333333333,3.0,3.0,1.0,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,1.0,2.0,3.0,2.0,1.0,0.0,2.0,5.0,6.0,-11.0,4.8,187
210,20,13,1,8.55,2.0,3.0,0.667,0.0,1.0,0.0,0.0,0.0,0.767805115408609,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,-1.0,4.8,187
232,8,5,1,33.46666666666667,2.0,7.0,0.286,0.0,0.0,0.3319796870232335,4.0,6.0,0.667,2.0,8.0,10.0,1.0,0.0,0.0,2.0,3.0,8.0,6.0,4.4,187
140,5,8,0,20.3,1.0,5.0,0.2,0.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,5.0,0.0,0.0,2.0,2.0,4.0,-4.0,2.9,187
330,5,8,0,5.85,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.767805115408609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-1.0,2.7,187
245,5,8,0,36.86666666666667,3.0,13.0,0.231,0.0,4.0,0.0,4.0,4.0,1.0,0.0,6.0,6.0,3.0,1.0,0.0,4.0,3.0,10.0,-15.0,1.8,187
481,8,5,1,9.166666666666666,0.0,3.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,1.8,187
431,20,13,1,1.2833333333333332,1.0,1.0,1.0,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.7,187
394,5,8,0,27.683333333333334,1.0,6.0,0.167,1.0,6.0,0.167,0.0,0.0,0.767805115408609,0.0,3.0,3.0,1.0,0.0,2.0,0.0,2.0,3.0,-9.0,1.4,187
213,8,5,1,14.55,1.0,1.0,1.0,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,2.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,1.1,187
118,13,20,0,2.2333333333333334,1.0,1.0,1.0,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,-1.0,1.0,187
425,13,20,0,2.2333333333333334,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,0.767805115408609,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,-1.0,1.0,187
6,20,13,1,2.2333333333333334,0.0,0.0,0.4591329486142762,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,187
61,13,20,0,2.2333333333333334,0.0,0.0,0.4591329486142762,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.7,187
257,8,5,1,4.35,0.0,0.0,0.4591329486142762,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187
137,13,20,0,26.55,1.0,7.0,0.143,0.0,0.0,0.3319796870232335,1.0,2.0,0.5,5.0,5.0,10.0,0.0,0.0,0.0,2.0,3.0,3.0,-4.0,-0.1,187
10,13,20,0,6.2,0.0,0.0,0.4591329486142762,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,1.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,-0.1,187
328,20,13,1,2.2333333333333334,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.767805115408609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.7,187
371,20,13,1,22.816666666666666,1.0,6.0,0.167,1.0,6.0,0.167,0.0,0.0,0.767805115408609,0.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,3.0,-1.0,-0.9,187
229,13,20,0,10.016666666666667,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.767805115408609,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,-14.0,-1.5,187
559,26,17,1,36.96666666666667,13.0,18.0,0.722,3.0,5.0,0.6,10.0,12.0,0.833,1.0,14.0,15.0,1.0,1.0,5.0,1.0,5.0,39.0,16.0,37.9,188
231,19,22,1,38.266666666666666,11.0,22.0,0.5,3.0,8.0,0.375,8.0,9.0,0.889,0.0,5.0,5.0,9.0,0.0,0.0,3.0,2.0,33.0,13.0,25.6,188
31,17,26,0,40.55,12.0,26.0,0.462,3.0,9.0,0.333,5.0,6.0,0.833,1.0,13.0,14.0,6.0,0.0,1.0,2.0,5.0,32.0,-10.0,23.7,188
400,19,22,1,36.9,8.0,14.0,0.571,2.0,4.0,0.5,5.0,5.0,1.0,0.0,3.0,3.0,1.0,2.0,0.0,0.0,3.0,23.0,15.0,18.8,188
421,17,26,0,31.966666666666665,6.0,13.0,0.462,4.0,8.0,0.5,2.0,4.0,0.5,2.0,7.0,9.0,5.0,0.0,2.0,0.0,4.0,18.0,3.0,17.3,188
326,22,19,0,35.68333333333333,7.0,16.0,0.438,2.0,5.0,0.4,6.0,6.0,1.0,2.0,6.0,8.0,1.0,0.0,0.0,0.0,4.0,22.0,-6.0,15.9,188
483,17,26,0,31.216666666666665,6.0,7.0,0.857,0.0,0.0,0.3319796870232335,1.0,1.0,1.0,3.0,4.0,7.0,2.0,0.0,3.0,1.0,2.0,13.0,-6.0,15.5,188
554,22,19,0,43.9,8.0,12.0,0.667,1.0,3.0,0.333,0.0,0.0,0.767805115408609,0.0,2.0,2.0,7.0,1.0,0.0,2.0,2.0,17.0,-11.0,15.5,188
360,19,22,1,26.333333333333332,5.0,6.0,0.833,2.0,3.0,0.667,3.0,4.0,0.75,2.0,1.0,3.0,0.0,1.0,0.0,2.0,3.0,15.0,20.0,11.9,188
279,22,19,0,34.81666666666667,7.0,17.0,0.412,0.0,4.0,0.0,4.0,6.0,0.667,1.0,5.0,6.0,5.0,0.0,3.0,3.0,3.0,18.0,-9.0,11.7,188
317,19,22,1,25.666666666666668,3.0,8.0,0.375,0.0,2.0,0.0,2.0,2.0,1.0,4.0,8.0,12.0,7.0,0.0,1.0,1.0,5.0,8.0,3.0,11.4,188
306,26,17,1,28.916666666666668,2.0,7.0,0.286,2.0,6.0,0.333,0.0,0.0,0.767805115408609,4.0,8.0,12.0,3.0,2.0,0.0,0.0,2.0,6.0,5.0,10.4,188
558,22,19,0,40.11666666666667,4.0,9.0,0.444,1.0,5.0,0.2,2.0,2.0,1.0,2.0,5.0,7.0,4.0,2.0,0.0,2.0,4.0,11.0,-9.0,10.4,188
510,26,17,1,39.86666666666667,3.0,11.0,0.273,1.0,3.0,0.333,6.0,8.0,0.75,0.0,4.0,4.0,12.0,0.0,0.0,4.0,3.0,13.0,17.0,10.1,188
148,26,17,1,36.2,6.0,14.0,0.429,1.0,6.0,0.167,0.0,0.0,0.767805115408609,1.0,5.0,6.0,3.0,2.0,0.0,1.0,2.0,13.0,10.0,10.1,188
324,26,17,1,18.816666666666666,3.0,7.0,0.429,2.0,4.0,0.5,3.0,4.0,0.75,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,11.0,-11.0,8.8,188
130,26,17,1,34.833333333333336,7.0,19.0,0.368,1.0,5.0,0.2,2.0,3.0,0.667,1.0,2.0,3.0,5.0,1.0,0.0,2.0,3.0,17.0,-2.0,8.7,188
223,17,26,0,40.35,5.0,22.0,0.227,3.0,8.0,0.375,4.0,4.0,1.0,4.0,3.0,7.0,2.0,1.0,1.0,1.0,4.0,17.0,-15.0,7.8,188
460,22,19,0,37.96666666666667,6.0,18.0,0.333,3.0,8.0,0.375,0.0,0.0,0.767805115408609,3.0,2.0,5.0,3.0,2.0,0.0,3.0,3.0,15.0,-14.0,7.4,188
301,19,22,1,40.266666666666666,6.0,12.0,0.5,0.0,4.0,0.0,0.0,2.0,0.0,2.0,9.0,11.0,3.0,1.0,0.0,4.0,4.0,12.0,5.0,6.8,188
405,19,22,1,18.95,1.0,3.0,0.333,0.0,0.0,0.3319796870232335,4.0,8.0,0.5,2.0,4.0,6.0,0.0,1.0,1.0,0.0,2.0,6.0,16.0,6.2,188
38,17,26,0,32.05,4.0,12.0,0.333,3.0,8.0,0.375,0.0,0.0,0.767805115408609,1.0,6.0,7.0,5.0,1.0,0.0,4.0,3.0,11.0,-5.0,6.0,188
168,26,17,1,20.066666666666666,2.0,6.0,0.333,0.0,2.0,0.0,4.0,6.0,0.667,1.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,8.0,-1.0,6.0,188
291,19,22,1,13.35,2.0,3.0,0.667,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,2.0,3.0,5.0,3.0,1.0,0.0,2.0,1.0,4.0,11.0,5.7,188
310,17,26,0,31.2,3.0,12.0,0.25,0.0,3.0,0.0,6.0,6.0,1.0,4.0,2.0,6.0,0.0,1.0,0.0,2.0,5.0,12.0,-11.0,5.2,188
82,26,17,1,7.65,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.767805115408609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,7.0,4.6,188
298,19,22,1,7.716666666666667,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.767805115408609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.7,188
468,22,19,0,22.466666666666665,2.0,6.0,0.333,2.0,5.0,0.4,0.0,0.0,0.767805115408609,1.0,1.0,2.0,2.0,0.0,0.0,1.0,4.0,6.0,-17.0,2.4,188
537,22,19,0,2.0833333333333335,1.0,1.0,1.0,0.0,0.0,0.3319796870232335,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.3,188
520,17,26,0,28.45,2.0,6.0,0.333,1.0,3.0,0.333,0.0,0.0,0.767805115408609,0.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,5.0,19.0,1.8,188
404,19,22,1,21.033333333333335,1.0,6.0,0.167,1.0,5.0,0.2,0.0,0.0,0.767805115408609,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,3.0,-4.0,1.6,188
375,26,17,1,10.516666666666667,1.0,1.0,1.0,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,-9.0,1.5,188
194,26,17,1,6.166666666666667,0.0,0.0,0.4591329486142762,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.3,188
152,22,19,0,11.533333333333333,1.0,1.0,1.0,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,-7.0,1.2,188
271,19,22,1,1.9833333333333334,0.0,0.0,0.4591329486142762,0.0,0.0,0.3319796870232335,1.0,2.0,0.5,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.2,188
34,19,22,1,3.3833333333333333,0.0,0.0,0.4591329486142762,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.7,188
24,22,19,0,3.55,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.767805115408609,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.2,188
117,22,19,0,2.0833333333333335,0.0,2.0,0.0,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.2,188
312,22,19,0,2.0833333333333335,0.0,0.0,0.4591329486142762,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,188
9,22,19,0,1.6333333333333333,0.0,0.0,0.4591329486142762,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-8.0,-0.4,188
453,19,22,1,1.9833333333333334,0.0,0.0,0.4591329486142762,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-0.7,188
551,19,22,1,2.0833333333333335,0.0,1.0,0.0,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-0.7,188
219,22,19,0,2.0833333333333335,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.767805115408609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.7,188
407,19,22,1,2.0833333333333335,0.0,0.0,0.4591329486142762,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,-1.0,188
401,17,26,0,4.216666666666667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.767805115408609,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,-10.0,-1.1,188
11,20,13,1,29.816666666666666,10.0,17.0,0.588,2.0,4.0,0.5,2.0,3.0,0.667,2.0,2.0,4.0,10.0,3.0,0.0,0.0,3.0,24.0,14.0,26.5,189
154,5,8,1,38.38333333333333,13.0,24.0,0.542,2.0,8.0,0.25,7.0,8.0,0.875,1.0,9.0,10.0,4.0,0.0,0.0,3.0,3.0,35.0,7.0,25.0,189
501,20,13,1,33.416666666666664,7.0,20.0,0.35,3.0,7.0,0.429,6.0,7.0,0.857,2.0,2.0,4.0,9.0,1.0,2.0,2.0,1.0,23.0,24.0,19.7,189
164,8,5,0,35.55,5.0,9.0,0.556,4.0,7.0,0.571,1.0,2.0,0.5,0.0,3.0,3.0,4.0,5.0,1.0,0.0,3.0,15.0,1.0,18.5,189
484,13,20,0,38.7,7.0,14.0,0.5,5.0,8.0,0.625,2.0,2.0,1.0,1.0,4.0,5.0,4.0,1.0,0.0,1.0,1.0,21.0,-24.0,18.3,189
253,5,8,1,31.6,7.0,9.0,0.778,0.0,0.0,0.3319796870232335,4.0,7.0,0.571,1.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,18.0,3.0,16.6,189
374,13,20,0,29.3,7.0,10.0,0.7,4.0,6.0,0.667,0.0,0.0,0.767805115408609,0.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,18.0,-8.0,16.4,189
245,5,8,1,39.833333333333336,8.0,14.0,0.571,3.0,7.0,0.429,0.0,1.0,0.0,1.0,1.0,2.0,7.0,1.0,0.0,3.0,1.0,19.0,8.0,15.5,189
88,20,13,1,31.266666666666666,9.0,14.0,0.643,0.0,4.0,0.0,0.0,0.0,0.767805115408609,2.0,7.0,9.0,1.0,0.0,1.0,1.0,1.0,18.0,18.0,15.3,189
71,8,5,0,38.63333333333333,10.0,27.0,0.37,2.0,6.0,0.333,5.0,6.0,0.833,6.0,4.0,10.0,10.0,1.0,0.0,8.0,5.0,27.0,6.0,15.1,189
525,8,5,0,37.85,7.0,14.0,0.5,2.0,3.0,0.667,5.0,5.0,1.0,1.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,21.0,3.0,14.1,189
364,13,20,0,36.85,7.0,19.0,0.368,2.0,6.0,0.333,3.0,4.0,0.75,0.0,6.0,6.0,8.0,1.0,0.0,3.0,1.0,19.0,-24.0,13.1,189
177,5,8,1,36.2,4.0,6.0,0.667,0.0,2.0,0.0,5.0,10.0,0.5,2.0,6.0,8.0,4.0,0.0,2.0,1.0,5.0,13.0,9.0,12.8,189
210,20,13,1,18.166666666666668,4.0,7.0,0.571,4.0,6.0,0.667,0.0,0.0,0.767805115408609,2.0,3.0,5.0,2.0,1.0,0.0,0.0,3.0,12.0,-2.0,12.2,189
83,20,13,1,24.733333333333334,6.0,10.0,0.6,4.0,6.0,0.667,0.0,0.0,0.767805115408609,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,16.0,13.0,11.6,189
208,20,13,1,30.8,6.0,7.0,0.857,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,2.0,7.0,9.0,2.0,1.0,0.0,4.0,1.0,12.0,26.0,11.0,189
37,13,20,0,39.016666666666666,5.0,13.0,0.385,1.0,5.0,0.2,6.0,8.0,0.75,1.0,2.0,3.0,9.0,0.0,0.0,5.0,2.0,17.0,-23.0,10.9,189
140,5,8,1,22.316666666666666,4.0,5.0,0.8,3.0,3.0,1.0,0.0,0.0,0.767805115408609,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,11.0,0.0,10.2,189
137,13,20,0,23.533333333333335,5.0,9.0,0.556,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,5.0,1.0,6.0,0.0,1.0,1.0,0.0,3.0,10.0,-8.0,10.0,189
36,8,5,0,29.25,4.0,10.0,0.4,0.0,2.0,0.0,1.0,2.0,0.5,3.0,4.0,7.0,5.0,0.0,2.0,0.0,4.0,9.0,12.0,9.8,189
461,8,5,0,9.766666666666667,4.0,4.0,1.0,0.0,0.0,0.3319796870232335,3.0,3.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,11.0,11.0,9.7,189
371,20,13,1,20.083333333333332,4.0,5.0,0.8,2.0,2.0,1.0,0.0,0.0,0.767805115408609,1.0,2.0,3.0,0.0,1.0,0.0,0.0,4.0,10.0,21.0,8.8,189
232,8,5,0,29.283333333333335,5.0,8.0,0.625,0.0,0.0,0.3319796870232335,1.0,2.0,0.5,1.0,3.0,4.0,1.0,2.0,0.0,3.0,3.0,11.0,-14.0,7.1,189
384,13,20,0,32.483333333333334,3.0,7.0,0.429,1.0,2.0,0.5,3.0,4.0,0.75,2.0,1.0,3.0,3.0,1.0,0.0,2.0,4.0,10.0,-22.0,7.1,189
81,8,5,0,17.2,2.0,6.0,0.333,0.0,0.0,0.3319796870232335,2.0,2.0,1.0,2.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,6.0,-10.0,7.0,189
14,20,13,1,20.183333333333334,3.0,6.0,0.5,0.0,3.0,0.0,0.0,0.0,0.767805115408609,0.0,2.0,2.0,2.0,3.0,0.0,0.0,3.0,6.0,11.0,6.8,189
425,13,20,0,3.6333333333333333,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,6.0,189
492,5,8,1,14.166666666666666,2.0,4.0,0.5,1.0,3.0,0.333,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,4.0,4.2,189
10,13,20,0,13.2,1.0,3.0,0.333,0.0,1.0,0.0,2.0,3.0,0.667,3.0,5.0,8.0,1.0,0.0,0.0,2.0,1.0,4.0,0.0,3.8,189
263,20,13,1,12.55,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,0.767805115408609,0.0,4.0,4.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,3.8,189
250,20,13,1,9.633333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.767805115408609,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,-6.0,3.4,189
6,20,13,1,3.3666666666666667,2.0,2.0,1.0,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-1.0,3.4,189
394,5,8,1,26.366666666666667,3.0,7.0,0.429,1.0,4.0,0.25,0.0,0.0,0.767805115408609,0.0,5.0,5.0,2.0,1.0,0.0,2.0,5.0,7.0,8.0,3.2,189
